Yearcross,DOYcross,Hourcross,Minutecross,Typecross,DIRNcross,DOYFRACcross,Timestamp(UTC),X_KSM(km),Y_KSM(km),Z_KSM(km)
2012,77,2,11,BS,O,77.09097222222222,2012-03-17 02:11:00,1295339.25,1949811.5,-297687.375
2012,77,5,32,DG,S_SW,77.23055555555555,2012-03-17 05:32:00,1286032.75,1969103.25,-295336.25
2012,77,9,34,DG,E_SH,77.39861111111111,2012-03-17 09:34:00,1274058.875,1991365.75,-292326.71875
2012,78,2,46,BS,O,78.11527777777778,2012-03-18 02:46:00,1215111.375,2072525.25,-277681.59375
2012,78,6,56,BS,I,78.28888888888889,2012-03-18 06:56:00,1198897.75,2089012.5,-273687.9375
2012,78,10,0,BS,O,78.41666666666667,2012-03-18 10:00:00,1186506.25,2100348.75,-270643.125
2012,78,16,10,SC,S_SW,78.67361111111111,2012-03-18 16:10:00,1160332.75,2121167.0,-264230.09375
2012,78,20,24,SC,E_SW,78.85,2012-03-18 20:24:00,1141664.875,2133741.75,-259669.25
2012,79,6,45,BS,I,79.28125,2012-03-19 06:45:00,1092865.125,2159173.75,-247789.359375
2012,79,8,11,BS,O,79.34097222222222,2012-03-19 08:11:00,1085788.375,2162077.25,-246071.078125
2012,79,10,36,BS,I,79.44166666666668,2012-03-19 10:36:00,1073684.75,2166629.0,-243134.515625
2012,79,23,23,BS,O,79.97430555555555,2012-03-19 23:23:00,1006133.75,2183462.75,-226793.71875
2012,80,1,30,BS,I,80.0625,2012-03-20 01:30:00,994387.75,2185059.75,-223959.75
2012,80,7,27,BS,O,80.31041666666667,2012-03-20 07:27:00,960535.3125,2187707.0,-215802.953125
2012,80,12,30,BS,I,80.52083333333333,2012-03-20 12:30:00,930851.5,2187795.0,-208662.9375
2012,83,6,32,MP,I,83.27222222222223,2012-03-23 06:32:00,468060.625,1985974.375,-98464.3671875
2012,90,14,39,MP,O,90.61041666666668,2012-03-30 14:39:00,1227015.5,911354.875,-293172.625
2012,90,16,55,MP,I,90.70486111111111,2012-03-30 16:55:00,1239863.75,944793.875,-296096.375
2012,90,21,59,MP,O,90.91597222222222,2012-03-30 21:59:00,1265810.5,1017395.25,-301971.8125
2012,92,2,37,BS,O,92.10902777777775,2012-04-01 02:37:00,1353970.875,1377268.375,-321270.375
2012,93,12,9,BS,I,93.50625,2012-04-02 12:09:00,1364755.125,1704594.125,-321961.34375
2012,93,18,47,BS,O,93.78263888888888,2012-04-02 18:47:00,1357840.25,1758602.75,-319959.5
2012,93,20,51,BS,I,93.86875,2012-04-02 20:51:00,1355150.875,1774739.5,-319209.5625
2012,93,22,25,BS,O,93.9340277777778,2012-04-02 22:25:00,1352947.375,1786756.0,-318602.15625
2012,95,19,17,BS,I,95.80347222222224,2012-04-04 19:17:00,1235959.75,2054087.875,-288507.25
2012,96,7,58,BS,O,96.33194444444445,2012-04-05 07:58:00,1186155.875,2103309.25,-276062.75
2012,100,20,47,BS,I,100.8659722222222,2012-04-09 20:47:00,519158.625,2014982.125,-113381.0625
2012,101,2,4,BS,O,101.08611111111112,2012-04-10 02:04:00,477223.3125,1983429.625,-103289.1171875
2012,101,8,33,BS,I,101.35625,2012-04-10 08:33:00,424709.03125,1940341.25,-90670.875
2012,101,16,50,MP,I,101.7013888888889,2012-04-10 16:50:00,355985.1875,1877839.625,-74191.8671875
2012,110,3,17,DG,S_SP,110.13680555555555,2012-04-19 03:17:00,1367026.75,1426840.75,-330087.09375
2012,111,10,48,DG,E_SH,111.45,2012-04-20 10:48:00,1369139.375,1723777.75,-328960.0625
2012,111,13,24,MP,I,111.55833333333334,2012-04-20 13:24:00,1366382.625,1744576.125,-328162.5625
2012,125,8,45,MP,O,125.36458333333331,2012-05-04 08:45:00,1066520.375,561275.375,-265269.71875
2012,125,9,22,MP,I,125.39027777777778,2012-05-04 09:22:00,1072859.75,572075.375,-266803.03125
2012,125,18,17,MP,O,125.76180555555555,2012-05-04 18:17:00,1153859.875,722220.125,-286332.0
2012,125,23,30,MP,I,125.97916666666666,2012-05-04 23:30:00,1193194.125,805107.1875,-295763.90625
2012,126,2,17,MP,O,126.09513888888888,2012-05-05 02:17:00,1212085.375,847924.5,-300278.375
2012,127,9,30,BS,O,127.39583333333331,2012-05-06 09:30:00,1347271.0,1268774.875,-331994.9375
2012,127,11,21,BS,I,127.47291666666666,2012-05-06 11:21:00,1351712.625,1290615.25,-332995.53125
2012,128,15,50,BS,O,128.65972222222223,2012-05-07 15:50:00,1382534.625,1588612.5,-339172.78125
2012,128,19,30,BS,I,128.8125,2012-05-07 19:30:00,1382000.625,1622042.375,-338863.03125
2012,132,18,4,BS,O,132.75277777777777,2012-05-11 18:04:00,1115664.125,2138152.25,-269033.03125
2012,133,1,44,BS,I,133.07222222222222,2012-05-12 01:44:00,1076799.875,2151591.75,-259152.96875
2012,134,0,59,BS,O,134.04097222222222,2012-05-13 00:59:00,945781.0,2165247.0,-225991.421875
2012,134,2,39,BS,I,134.11041666666668,2012-05-13 02:39:00,935653.625,2164614.5,-223435.828125
2012,134,3,45,BS,O,134.15625,2012-05-13 03:45:00,928917.0,2164075.75,-221736.390625
2012,134,4,17,BS,I,134.1784722222222,2012-05-13 04:17:00,925635.75,2163779.75,-220908.796875
2012,134,8,39,MP,I,134.36041666666668,2012-05-13 08:39:00,898403.75,2160492.75,-214044.078125
2012,136,7,20,MP,O,136.30555555555554,2012-05-15 07:20:00,568082.8125,2021156.125,-131984.359375
2012,136,7,24,MP,I,136.30833333333334,2012-05-15 07:24:00,567562.0625,2020807.25,-131856.359375
2012,136,11,45,MP,O,136.48958333333334,2012-05-15 11:45:00,533291.5625,1997012.75,-123435.5390625
2012,136,19,52,MP,I,136.82777777777775,2012-05-15 19:52:00,467851.59375,1946978.875,-107369.5703125
2012,136,21,8,MP,O,136.88055555555556,2012-05-15 21:08:00,457466.84375,1938482.125,-104821.7421875
2012,138,18,44,MP,I,138.78055555555557,2012-05-17 18:44:00,56675.35546875,1480078.25,-6934.61572265625
2012,143,12,34,MP,O,143.5236111111111,2012-05-22 12:34:00,1150886.75,714821.0625,-320679.6875
2012,143,15,12,MP,I,143.63333333333333,2012-05-22 15:12:00,1168711.875,754504.75,-332907.9375
2012,143,17,4,MP,O,143.7111111111111,2012-05-22 17:04:00,1180513.375,782100.1875,-341338.84375
2012,143,20,35,MP,I,143.85763888888889,2012-05-22 20:35:00,1200985.125,832913.375,-356710.5625
2012,144,3,56,MP,O,144.1638888888889,2012-05-23 03:56:00,1237015.0,934354.8125,-386815.0
2012,144,7,54,MP,I,144.32916666666665,2012-05-23 07:54:00,1253033.25,986541.1875,-402000.09375
2012,144,13,42,MP,O,144.57083333333333,2012-05-23 13:42:00,1272576.375,1059766.0,-422955.96875
2012,144,18,49,MP,I,144.78402777777777,2012-05-23 18:49:00,1286306.75,1121436.625,-440279.0
2012,144,23,17,MP,O,144.9701388888889,2012-05-23 23:17:00,1295816.25,1173109.125,-454555.21875
2012,145,0,1,MP,I,145.00069444444443,2012-05-24 00:01:00,1297168.5,1181407.375,-456827.0
2012,145,7,40,MP,O,145.31944444444443,2012-05-24 07:40:00,1307955.375,1264847.875,-479334.25
2012,145,9,37,MP,I,145.40069444444444,2012-05-24 09:37:00,1309781.375,1285233.625,-484736.34375
2012,145,10,29,MP,O,145.43680555555554,2012-05-24 10:29:00,1310477.75,1294180.75,-487094.71875
2012,145,13,41,MP,I,145.5701388888889,2012-05-24 13:41:00,1312450.625,1326619.125,-495579.125
2012,145,14,36,MP,O,145.60833333333335,2012-05-24 14:36:00,1312845.75,1335739.75,-497945.5625
2012,145,16,17,MP,I,145.6784722222222,2012-05-24 16:17:00,1313378.375,1352290.625,-502217.78125
2012,145,16,37,MP,O,145.6923611111111,2012-05-24 16:37:00,1313454.5,1355538.0,-503052.625
2012,145,16,52,MP,I,145.70277777777775,2012-05-24 16:52:00,1313505.375,1357966.75,-503676.3125
2012,145,18,23,MP,O,145.76597222222222,2012-05-24 18:23:00,1313699.125,1372582.375,-507415.90625
2012,145,19,2,MP,I,145.79305555555555,2012-05-24 19:02:00,1313722.375,1378783.875,-508995.53125
2012,145,19,57,MP,O,145.83124999999998,2012-05-24 19:57:00,1313694.875,1387465.625,-511199.78125
2012,146,1,45,BS,O,146.07291666666666,2012-05-25 01:45:00,1311929.0,1440690.125,-524521.875
2012,146,13,13,BS,I,146.55069444444445,2012-05-25 13:13:00,1300833.25,1537425.875,-547789.125
2012,147,3,12,BS,O,147.13333333333333,2012-05-26 03:12:00,1274901.125,1640610.125,-570913.5625
2012,147,5,15,BS,I,147.21875,2012-05-26 05:15:00,1270040.875,1654402.0,-573836.5625
2012,148,21,18,BS,O,148.8875,2012-05-27 21:18:00,1127471.375,1856930.0,-608151.625
2012,149,9,59,BS,I,149.41597222222222,2012-05-28 09:59:00,1065371.625,1894586.0,-610215.4375
2012,149,12,11,BS,O,149.5076388888889,2012-05-28 12:11:00,1053846.0,1899802.75,-610146.25
2012,149,12,28,BS,I,149.51944444444445,2012-05-28 12:28:00,1052345.75,1900446.125,-610128.125
2012,149,21,21,BS,O,149.88958333333332,2012-05-28 21:21:00,1003504.0625,1917294.625,-608492.4375
2012,150,13,12,BS,I,150.54999999999998,2012-05-29 13:12:00,907944.625,1931023.25,-600377.125
2012,150,14,26,BS,O,150.6013888888889,2012-05-29 14:26:00,900070.75,1931191.125,-599462.1875
2012,150,15,1,BS,I,150.62569444444443,2012-05-29 15:01:00,896325.1875,1931224.375,-599015.0
2012,151,21,16,MP,I,151.88611111111112,2012-05-30 21:16:00,683645.5,1890296.375,-562883.0625
2012,159,22,6,MP,O,159.92083333333332,2012-06-07 22:06:00,1200614.125,912684.9375,-413829.15625
2012,161,17,28,BS,O,161.7277777777778,2012-06-09 17:28:00,1285520.75,1522038.875,-630225.625
2012,161,18,4,BS,I,161.75277777777777,2012-06-09 18:04:00,1285530.375,1529261.75,-632709.25
2012,161,18,43,BS,O,161.7798611111111,2012-06-09 18:43:00,1285512.875,1537053.125,-635386.125
2012,166,19,52,BS,I,166.82777777777775,2012-06-14 19:52:00,954854.125,2488852.75,-935317.9375
2012,166,21,34,BS,O,166.8986111111111,2012-06-14 21:34:00,947113.25,2496044.25,-937145.1875
2012,168,0,12,BS,I,168.00833333333333,2012-06-16 00:12:00,818621.5625,2588486.5,-958171.0
2012,168,2,24,BS,O,168.10000000000002,2012-06-16 02:24:00,807444.8125,2594433.5,-959275.75
2012,168,7,58,BS,I,168.33194444444445,2012-06-16 07:58:00,778811.9375,2608334.5,-961644.25
2012,170,23,42,BS,O,170.9875,2012-06-18 23:42:00,420847.25,2649360.25,-945225.4375
2012,171,0,33,BS,I,171.02291666666667,2012-06-19 00:33:00,415765.5625,2648408.0,-944459.5
2012,171,17,26,BS,O,171.7263888888889,2012-06-19 17:26:00,313572.5625,2620957.25,-926174.0625
2012,171,19,10,BS,I,171.79861111111111,2012-06-19 19:10:00,302956.75,2617205.75,-923962.0
2012,172,17,30,BS,O,172.72916666666669,2012-06-20 17:30:00,164519.390625,2552765.0,-889723.625
2012,172,22,32,BS,I,172.93888888888887,2012-06-20 22:32:00,132976.28125,2533991.5,-880501.625
2012,173,2,34,BS,O,173.10694444444445,2012-06-21 02:34:00,107634.0625,2517779.5,-872700.5625
2012,173,5,9,BS,I,173.21458333333334,2012-06-21 05:09:00,91353.265625,2506821.25,-867561.75
2012,173,6,39,BS,O,173.27708333333334,2012-06-21 06:39:00,81884.5234375,2500251.5,-864524.5
2012,173,9,20,BS,I,173.38888888888889,2012-06-21 09:20:00,64932.91015625,2488128.0,-858961.25
2012,173,9,55,BS,O,173.41319444444446,2012-06-21 09:55:00,61245.765625,2485429.0,-857729.625
2012,173,11,6,BS,I,173.4625,2012-06-21 11:06:00,53764.12109375,2479884.0,-855206.8125
2012,173,15,14,BS,O,173.63472222222222,2012-06-21 15:14:00,27614.431640625,2459774.75,-846136.125
2012,173,17,38,BS,I,173.73472222222225,2012-06-21 17:38:00,12421.9248046875,2447563.5,-840682.875
2012,175,8,29,MP,I,175.35347222222222,2012-06-23 08:29:00,-232015.875,2190951.75,-732091.125
2012,182,21,21,MP,O,182.8895833333333,2012-06-30 21:21:00,1061518.125,506652.0,-271080.03125
2012,183,4,29,MP,I,183.18680555555557,2012-07-01 04:29:00,1121395.5,639142.25,-322406.59375
2012,183,7,44,MP,O,183.32222222222225,2012-07-01 07:44:00,1144557.25,697219.4375,-344635.625
2012,183,13,0,BS,O,183.54166666666663,2012-07-01 13:00:00,1177426.25,788444.625,-379245.3125
2012,184,2,3,BS,I,184.08541666666667,2012-07-02 02:03:00,1238305.375,1000139.4375,-458217.65625
2012,184,2,41,BS,O,184.1118055555556,2012-07-02 02:41:00,1240622.75,1009924.5,-461824.71875
2012,184,5,51,BS,I,184.24375,2012-07-02 05:51:00,1251432.125,1058206.25,-479568.46875
2012,184,8,37,BS,O,184.35902777777775,2012-07-02 08:37:00,1259863.375,1099529.25,-494683.5
2012,184,12,9,BS,I,184.50625,2012-07-02 12:09:00,1269343.375,1151169.625,-513480.53125
2012,184,12,59,BS,O,184.54097222222225,2012-07-02 12:59:00,1271378.375,1163167.5,-517833.1875
2012,184,16,24,BS,I,184.6833333333333,2012-07-02 16:24:00,1278959.375,1211650.125,-535366.0
2012,184,17,21,BS,O,184.72291666666663,2012-07-02 17:21:00,1280856.375,1224931.25,-540153.25
2012,184,22,16,BS,I,184.92777777777775,2012-07-02 22:16:00,1289286.375,1292314.0,-564337.75
2012,185,1,50,BS,O,185.07638888888889,2012-07-03 01:50:00,1294023.5,1339811.25,-581280.125
2012,186,10,9,BS,I,186.42291666666665,2012-07-04 10:09:00,1293953.625,1721940.0,-714249.875
2012,188,12,6,BS,O,188.50416666666663,2012-07-06 12:06:00,1186894.0,2166605.0,-859522.25
2012,188,13,48,BS,I,188.575,2012-07-06 13:48:00,1181582.875,2178983.75,-863358.0
2012,193,17,26,MP,I,193.7263888888889,2012-07-11 17:26:00,611387.5,2651769.0,-976439.125
2012,206,11,36,MP,O,206.48333333333332,2012-07-24 11:36:00,974600.5625,332545.40625,-213987.484375
2012,206,22,49,BS,O,206.9506944444444,2012-07-24 22:49:00,1088926.25,546298.0,-309214.1875
2012,207,2,46,BS,I,207.11527777777775,2012-07-25 02:46:00,1115066.75,614189.75,-347129.75
2012,220,7,58,MP,I,220.33194444444445,2012-08-07 07:58:00,-252524.171875,1925064.75,-1064017.375
2012,228,10,0,MP,O,228.41666666666663,2012-08-15 10:00:00,1133987.75,633060.5,-371758.0
2012,229,12,15,BS,O,229.51041666666663,2012-08-16 12:15:00,1223142.375,1027155.6875,-593419.25
2012,229,17,42,BS,I,229.7375,2012-08-16 17:42:00,1229353.0,1099618.625,-634045.25
2012,229,18,26,BS,O,229.76805555555555,2012-08-16 18:26:00,1229933.875,1109144.5,-639382.875
2012,230,5,11,BS,I,230.21597222222223,2012-08-17 05:11:00,1232189.375,1242895.75,-714250.25
2012,230,6,3,BS,O,230.25208333333333,2012-08-17 06:03:00,1231895.875,1253212.75,-720019.0
2012,230,12,43,BS,I,230.5298611111111,2012-08-17 12:43:00,1227496.25,1330341.75,-763116.5625
2012,230,16,29,BS,O,230.68680555555557,2012-08-17 16:29:00,1223418.25,1372320.375,-786550.25
2012,231,0,19,BS,I,231.01319444444445,2012-08-18 00:19:00,1211639.25,1455487.75,-832926.0625
2012,231,2,30,BS,O,231.10416666666669,2012-08-18 02:30:00,1207601.625,1477805.375,-845358.6875
2012,232,18,16,BS,I,232.76111111111112,2012-08-19 18:16:00,1087594.25,1821387.75,-1035909.9375
2012,233,6,55,BS,O,233.28819444444449,2012-08-20 06:55:00,1034479.1875,1907415.75,-1083257.625
2012,233,17,34,DG,S_SW,233.73194444444445,2012-08-20 17:34:00,985329.875,1971695.5,-1118476.75
2012,234,23,28,DG,E_SH,234.9777777777778,2012-08-21 23:28:00,828975.625,2113890.5,-1195553.125
2012,240,19,36,MP,I,240.81666666666663,2012-08-27 19:36:00,-107159.03125,2037109.25,-1134810.0
2012,240,20,38,MP,O,240.85972222222225,2012-08-27 20:38:00,-114522.5,2031590.625,-1131564.75
2012,240,20,42,MP,I,240.8625,2012-08-27 20:42:00,-114997.25,2031231.875,-1131353.875
2012,250,12,19,MP,O,250.51319444444445,2012-09-06 12:19:00,1221936.0,924989.9375,-554671.5
2012,250,13,16,MP,I,250.55277777777775,2012-09-06 13:16:00,1224149.5,938403.125,-562285.1875
2012,250,16,8,MP,O,250.67222222222225,2012-09-06 16:08:00,1230096.75,978309.6875,-584920.875
2012,250,16,34,MP,I,250.69027777777777,2012-09-06 16:34:00,1230902.875,984268.5625,-588298.8125
2012,250,18,59,MP,O,250.79097222222225,2012-09-06 18:59:00,1234968.0,1017152.5625,-606929.8125
2012,250,19,19,MP,I,250.8048611111111,2012-09-06 19:19:00,1235472.625,1021642.125,-609472.1875
2012,250,20,19,MP,O,250.8465277777778,2012-09-06 20:19:00,1236906.75,1035044.625,-617059.9375
2012,250,23,56,MP,I,250.99722222222223,2012-09-06 23:56:00,1241127.25,1082697.375,-644015.625
2012,251,9,3,MP,O,251.37708333333333,2012-09-07 09:03:00,1245583.75,1197298.0,-708695.125
2012,251,13,37,MP,I,251.5673611111111,2012-09-07 13:37:00,1244807.75,1251848.125,-739407.5625
2012,251,14,3,MP,O,251.58541666666667,2012-09-07 14:03:00,1244637.75,1256928.5,-742265.25
2012,251,14,41,MP,I,251.6118055555556,2012-09-07 14:41:00,1244360.25,1264324.0,-746424.5625
2012,251,15,21,MP,O,251.6395833333333,2012-09-07 15:21:00,1244031.125,1272070.875,-750780.4375
2012,251,16,7,MP,I,251.67152777777773,2012-09-07 16:07:00,1243606.0,1280932.625,-755761.875
2012,251,16,29,MP,O,251.68680555555557,2012-09-07 16:29:00,1243385.375,1285152.5,-758133.5
2012,252,11,12,MP,I,252.46666666666667,2012-09-08 11:12:00,1218544.875,1485699.125,-870466.0
2012,253,3,50,MP,O,253.15972222222223,2012-09-09 03:50:00,1177471.0,1640927.375,-956828.9375
2012,253,17,34,MP,I,253.73194444444445,2012-09-09 17:34:00,1132620.0,1753953.625,-1019303.625
2012,253,17,41,MP,O,253.7368055555556,2012-09-09 17:41:00,1132201.5,1754857.375,-1019801.5625
2012,253,17,42,MP,I,253.7375,2012-09-09 17:42:00,1132141.625,1754986.375,-1019872.625
2012,253,17,49,MP,O,253.7423611111111,2012-09-09 17:49:00,1131722.375,1755889.125,-1020369.875
2012,253,17,53,MP,I,253.7451388888889,2012-09-09 17:53:00,1131482.5,1756404.625,-1020653.875
2012,253,18,1,MP,O,253.75069444444443,2012-09-09 18:01:00,1131002.25,1757434.5,-1021221.125
2012,253,18,2,MP,I,253.7513888888889,2012-09-09 18:02:00,1130942.125,1757563.125,-1021291.9375
2012,253,18,27,MP,O,253.76875,2012-09-09 18:27:00,1129435.75,1760773.375,-1023060.0
2012,255,7,0,MP,I,255.29166666666663,2012-09-11 07:00:00,971107.125,1997665.0,-1152190.0
2012,255,8,24,MP,O,255.35,2012-09-11 08:24:00,964135.875,2005035.25,-1156148.5
2012,258,13,30,BS,O,258.5625,2012-09-14 13:30:00,507595.5,2226369.5,-1267693.125
2012,258,20,49,BS,I,258.8673611111111,2012-09-14 20:49:00,458647.5,2228648.25,-1267513.0
2012,259,10,0,BS,O,259.4166666666667,2012-09-15 10:00:00,368776.0,2224377.5,-1262392.125
2012,259,23,44,BS,I,259.9888888888889,2012-09-15 23:44:00,273222.78125,2208247.25,-1250379.625
2012,261,14,6,MP,I,261.5875,2012-09-17 14:06:00,-211.5351104736328,2096582.375,-1178863.125
2012,261,14,21,MP,O,261.59791666666666,2012-09-17 14:21:00,-2007.4676513671875,2095515.125,-1178204.125
2012,262,14,16,MP,I,262.59444444444443,2012-09-18 14:16:00,-173198.640625,1971280.875,-1102635.0
2012,263,2,32,MP,O,263.10555555555555,2012-09-19 02:32:00,-259669.90625,1889485.75,-1053673.125
2012,263,2,38,MP,I,263.1097222222222,2012-09-19 02:38:00,-260368.40625,1888765.125,-1053243.625
2012,263,3,58,MP,O,263.16527777777776,2012-09-19 03:58:00,-269669.75,1879069.75,-1047468.9375
2012,263,10,1,MP,I,263.4173611111111,2012-09-19 10:01:00,-311570.5625,1833040.625,-1020122.0
2012,263,10,58,MP,O,263.45694444444445,2012-09-19 10:58:00,-318100.21875,1825503.75,-1015654.375
2012,263,13,51,MP,I,263.5770833333333,2012-09-19 13:51:00,-337825.8125,1802102.75,-1001799.75
2012,271,6,32,MP,O,271.27222222222224,2012-09-27 06:32:00,1149542.625,718102.0625,-490171.46875
2012,271,9,30,MP,I,271.3958333333333,2012-09-27 09:30:00,1156077.25,763908.3125,-522967.6875
2012,271,10,23,MP,O,271.4326388888889,2012-09-27 10:23:00,1157719.75,777349.5,-532597.125
2012,271,17,47,MP,I,271.7409722222222,2012-09-27 17:47:00,1166500.75,886476.25,-610877.0625
2012,271,18,29,MP,O,271.7701388888889,2012-09-27 18:29:00,1166902.875,896484.75,-618065.625
2012,271,18,33,MP,I,271.7729166666667,2012-09-27 18:33:00,1166937.625,897435.0625,-618748.3125
2012,271,18,41,MP,O,271.7784722222222,2012-09-27 18:41:00,1167005.125,899334.5625,-620112.75
2012,272,7,57,MP,I,272.33125,2012-09-28 07:57:00,1162371.125,1078983.75,-749422.1875
2012,272,8,39,MP,O,272.36041666666665,2012-09-28 08:39:00,1161562.125,1087966.625,-755901.6875
2012,272,11,22,MP,I,272.4736111111111,2012-09-28 11:22:00,1157945.375,1122376.75,-780734.4375
2012,272,13,7,MP,O,272.5465277777778,2012-09-28 13:07:00,1155227.25,1144166.5,-796469.6875
2012,272,13,32,MP,I,272.5638888888889,2012-09-28 13:32:00,1154536.5,1149311.625,-800186.375
2012,272,13,58,MP,O,272.58194444444445,2012-09-28 13:58:00,1153800.875,1154645.0,-804039.5625
2012,276,4,10,BS,O,276.17361111111114,2012-10-02 04:10:00,779320.875,1916141.5,-1360492.75
2012,276,9,9,BS,I,276.38125,2012-10-02 09:09:00,748900.8125,1944453.5,-1381550.0
2012,276,11,56,BS,O,276.4972222222222,2012-10-02 11:56:00,731655.5,1959605.75,-1392840.0
2012,276,15,10,BS,I,276.63194444444446,2012-10-02 15:10:00,711404.25,1976619.125,-1405535.5
2012,276,17,22,BS,O,276.7236111111111,2012-10-02 17:22:00,697496.1875,1987836.5,-1413917.625
2012,277,0,15,BS,I,277.0104166666667,2012-10-03 00:15:00,653345.6875,2021076.0,-1438816.625
2012,277,1,36,BS,O,277.06666666666666,2012-10-03 01:36:00,644579.3125,2027267.875,-1443466.0
2012,278,8,4,BS,I,278.3361111111111,2012-10-04 08:04:00,438981.125,2139245.0,-1528494.5
2012,278,13,2,MP,I,278.54305555555555,2012-10-04 13:02:00,404308.75,2152570.0,-1538815.125
2012,278,14,18,MP,O,278.5958333333333,2012-10-04 14:18:00,395424.9375,2155751.25,-1541290.875
2012,278,14,24,MP,I,278.6,2012-10-04 14:24:00,394722.84375,2155998.75,-1541483.75
2012,278,14,36,MP,O,278.6083333333333,2012-10-04 14:36:00,393318.5625,2156491.75,-1541868.0
2012,278,15,10,BS,O,278.63194444444446,2012-10-04 15:10:00,389337.125,2157877.25,-1542948.5
2012,279,1,29,BS,I,279.0618055555556,2012-10-05 01:29:00,316341.09375,2180037.75,-1560411.75
2012,279,3,56,BS,O,279.1638888888889,2012-10-05 03:56:00,298876.4375,2184451.25,-1563946.5
2012,279,14,21,BS,I,279.59791666666666,2012-10-05 14:21:00,224163.921875,2199601.75,-1576364.875
2012,279,15,2,BS,O,279.62638888888887,2012-10-05 15:02:00,219240.109375,2200391.75,-1577032.125
2012,280,0,46,BS,I,280.03194444444443,2012-10-06 00:46:00,148863.09375,2208927.5,-1584571.75
2012,280,6,1,BS,O,280.25069444444443,2012-10-06 06:01:00,110751.984375,2211428.0,-1587115.5
2012,280,18,5,BS,I,280.75347222222223,2012-10-06 18:05:00,22922.408203125,2211593.75,-1588917.125
2012,281,1,40,BS,O,281.06944444444446,2012-10-07 01:40:00,-32332.8515625,2207715.0,-1587159.875
2012,281,2,38,BS,I,281.1097222222222,2012-10-07 02:38:00,-39374.6328125,2206999.25,-1586775.125
2012,281,16,25,BS,O,281.68402777777777,2012-10-07 16:25:00,-139605.015625,2191331.5,-1577317.75
2012,281,20,15,BS,I,281.84375,2012-10-07 20:15:00,-167384.75,2185151.75,-1573361.625
2012,284,5,12,MP,I,284.21666666666664,2012-10-10 05:12:00,-566716.4375,1996977.625,-1444292.5
2012,284,5,42,MP,O,284.23749999999995,2012-10-10 05:42:00,-570045.375,1994495.625,-1442553.0
2012,284,20,22,MP,I,284.8486111111111,2012-10-10 20:22:00,-665629.8125,1914875.25,-1386544.625
2012,285,0,24,MP,O,285.01666666666665,2012-10-11 00:24:00,-691136.0625,1890623.125,-1369419.125
2012,285,1,23,MP,I,285.0576388888889,2012-10-11 01:23:00,-697298.0625,1884552.875,-1365128.75
2012,293,20,13,DG,S_SP,293.8423611111111,2012-10-19 20:13:00,940113.8125,148870.546875,-100900.671875
2012,303,7,1,DG,E_SH,303.2923611111111,2012-10-29 07:01:00,280643.28125,2186849.0,-1582834.625
2012,305,18,6,MP,I,305.75416666666666,2012-10-31 18:06:00,-148061.75,2185071.75,-1583008.25
2012,306,1,52,MP,O,306.0777777777778,2012-11-01 01:52:00,-204289.5625,2170916.0,-1572860.5
2012,306,2,17,MP,I,306.09513888888887,2012-11-01 02:17:00,-207298.1875,2170063.75,-1572248.125
2012,306,2,31,MP,O,306.1048611111111,2012-11-01 02:31:00,-208982.6875,2169582.25,-1571902.125
2012,306,3,8,MP,I,306.1305555555556,2012-11-01 03:08:00,-213432.921875,2168295.5,-1570977.5
2012,306,3,31,MP,O,306.1465277777778,2012-11-01 03:31:00,-216198.390625,2167485.0,-1570394.875
2012,306,3,41,MP,I,306.1534722222222,2012-11-01 03:41:00,-217400.46875,2167130.25,-1570139.875
2012,306,4,57,MP,O,306.20625,2012-11-01 04:57:00,-226531.234375,2164383.5,-1568164.625
2012,306,10,47,MP,I,306.44930555555555,2012-11-01 10:47:00,-268456.84375,2150595.25,-1558236.0
2012,306,11,49,MP,O,306.4923611111111,2012-11-01 11:49:00,-275860.46875,2147957.0,-1556334.0
2012,306,12,7,MP,I,306.5048611111111,2012-11-01 12:07:00,-278008.53125,2147179.75,-1555773.75
2012,306,12,52,MP,O,306.5361111111111,2012-11-01 12:52:00,-283375.75,2145215.25,-1554357.125
2012,306,15,8,MP,I,306.6305555555556,2012-11-01 15:08:00,-299571.25,2139088.25,-1549936.75
2012,323,6,2,MP,O,323.25138888888887,2012-11-18 06:02:00,704346.375,1406047.5,-1253402.375
2012,323,18,7,MP,I,323.7548611111111,2012-11-18 18:07:00,605159.25,1438897.5,-1290227.75
2012,323,19,7,MP,O,323.7965277777778,2012-11-18 19:07:00,596703.5,1441061.5,-1292776.625
2012,323,19,38,MP,I,323.8180555555556,2012-11-18 19:38:00,592321.1875,1442146.125,-1294063.375
2012,323,21,19,MP,O,323.8881944444444,2012-11-18 21:19:00,577978.25,1445523.0,-1298114.25
2012,323,21,29,MP,I,323.8951388888889,2012-11-18 21:29:00,576552.75,1445844.25,-1298503.625
2012,323,21,46,MP,O,323.90694444444443,2012-11-18 21:46:00,574127.625,1446384.875,-1299160.375
2012,323,22,1,MP,I,323.9173611111111,2012-11-18 22:01:00,571985.5,1446856.25,-1299734.75
2012,323,23,6,MP,O,323.9625,2012-11-18 23:06:00,562678.0625,1448837.625,-1302168.625
2012,323,23,23,MP,I,323.9743055555556,2012-11-18 23:23:00,560237.3125,1449339.25,-1302790.25
2012,335,16,55,MP,O,335.70486111111114,2012-11-30 16:55:00,1078515.5,747865.1875,-714406.375
